date,AAPL,MSFT,NVDA,GOOGL,AMZN,TSLA,JPM,XOM,JNJ,V,PG,005930.KS,000660.KS,035420.KS,GLD,IYR,EFA,EEM,IWM,SPY,AGG,TLT
2025-06-17,326.1063,551.4591,371.7314,106.3343,127.578,159.6823,159.8147,151.3023,260.0887,401.3879,159.1088,79216.8805,160431.2465,364061.5016,185.7872,117.5663,99.2792,44.843,282.3731,599.0004,126.3374,113.0246
2025-06-18,331.8252,545.7973,391.0711,107.457,130.2933,168.8015,160.4577,143.6312,265.6491,403.0049,161.0747,77555.7916,164392.2349,358038.5149,184.32,116.9774,101.4928,45.5065,283.9143,606.5789,126.2442,112.476
2025-06-19,328.546,541.2815,382.7718,106.3052,128.1501,169.334,152.6918,145.2321,267.5179,393.9182,163.1247,75745.8233,158873.2916,344502.0994,187.6436,113.5574,96.2759,45.6357,273.6404,594.4024,126.8408,112.0028
2025-06-20,331.5969,552.6754,392.1324,107.7328,131.7381,169.8532,154.0342,146.481,271.2906,389.791,162.2597,77790.0987,163741.0813,343568.7901,188.4681,116.2134,97.4531,45.4466,273.8558,600.4407,127.2982,109.5866
2025-06-23,328.2205,550.0366,385.8824,107.6122,129.4791,175.0174,151.9626,147.5368,275.2368,395.0604,162.3049,77325.5864,163310.724,340301.951,191.2008,116.2654,96.2787,44.4314,269.6037,595.5199,127.4034,110.1
2025-06-24,332.0844,555.6278,387.5831,108.2212,129.9096,171.0435,151.429,145.7624,276.8843,397.3344,164.5694,77548.0123,164946.5231,347036.5935,192.4087,115.3975,96.4625,44.4416,270.8092,598.8636,126.9565,111.0723
2025-06-25,321.8449,559.8889,385.7147,107.9129,130.2554,177.9063,153.5917,145.7473,280.4485,402.1524,166.4571,77531.7197,166674.801,347309.2,194.2735,117.0508,98.9057,45.3724,272.8763,601.7214,127.2146,109.99
2025-06-26,330.8425,565.2774,377.4457,109.2704,134.3116,167.7729,157.0342,145.643,278.1154,411.0094,167.3557,77500.1448,164631.911,357654.1761,192.3671,119.9442,100.9953,44.5333,277.0024,605.1863,127.1307,110.6671
2025-06-27,327.7182,561.8173,389.3964,111.7338,135.7005,172.6083,154.1486,147.9225,283.1131,417.411,166.7348,77747.7608,161759.0631,350492.8682,191.9823,122.0539,104.2676,44.5507,285.3706,609.0422,127.1741,112.9702
2025-06-30,315.9325,551.3539,343.474,108.0779,134.1352,181.1087,152.1442,147.9402,279.958,410.6264,163.8768,76469.7265,156456.826,347210.1414,189.0791,121.8517,105.2049,43.2118,276.6846,597.6726,126.7027,113.2283
2025-07-01,318.1903,553.8478,334.9515,107.0464,133.0936,191.6314,152.8906,148.8373,274.2819,417.5641,162.1788,76935.3326,158880.8572,348375.6133,189.9644,122.0878,103.0829,44.2167,277.799,597.118,127.0029,114.6616
2025-07-02,316.6412,547.1367,345.4467,104.7305,129.1062,184.1964,150.8904,149.0018,273.4687,407.2627,162.2532,75580.2697,156734.0486,338059.4447,188.9385,120.4587,101.4984,44.6305,284.2529,594.2136,126.7641,114.3395
2025-07-03,310.4072,540.1182,336.3202,105.9495,128.2709,164.1479,149.321,151.4852,268.7832,413.6918,163.0844,74491.9894,157088.3911,336605.5454,190.7227,119.7007,101.9858,43.8985,283.1062,593.7521,125.7805,113.6202
2025-07-04,315.4462,561.4764,331.1657,106.8134,131.2309,169.1408,154.5608,156.2315,267.1412,420.7591,163.5206,75532.112,155077.1753,337218.7343,192.4727,120.1496,103.9041,44.6951,285.3751,600.9793,126.0333,115.9834
2025-07-07,307.0889,561.7089,346.1203,107.2127,129.154,173.6915,154.7197,157.2512,268.2964,417.8081,161.8481,76460.159,153887.2407,328758.9728,193.3066,120.7225,103.8742,44.064,284.1606,595.6872,125.8685,117.2306
2025-07-08,299.0037,551.5286,347.7814,104.309,125.6133,170.178,156.8316,154.3726,268.4395,416.5062,161.1279,75922.2586,153890.6821,317530.7891,192.6506,119.7798,104.1079,43.9427,274.3151,586.8289,125.5736,119.2212
2025-07-09,287.5181,540.0399,336.1186,103.9389,122.5777,167.5069,152.9306,155.1284,262.8889,417.4186,157.5354,77361.3097,151354.101,319545.0398,193.5631,119.8037,106.6801,42.9402,263.983,577.9725,124.9494,122.5326
2025-07-10,282.7507,519.4778,327.3334,102.5953,123.1996,157.7729,150.2098,152.7444,255.2046,413.3064,161.4022,74068.9046,146935.2352,312079.0565,193.5338,121.9047,107.9819,42.594,259.7224,575.7637,124.9785,123.4088
2025-07-11,287.8055,515.7692,331.6694,102.9517,125.7694,157.1867,151.2624,154.6728,258.3964,419.1096,160.9738,74617.1483,155303.3756,322022.4129,193.1927,120.6497,109.7564,42.8549,263.7596,582.118,125.5903,122.563
2025-07-14,284.9969,508.954,321.1122,102.599,124.1969,146.8996,151.3873,157.9047,252.9657,414.1411,160.7238,73978.378,155994.9625,326499.3663,193.326,119.9487,107.9849,43.4877,256.4376,575.8388,125.6957,121.245
2025-07-15,291.4654,527.4052,328.768,103.6547,124.4719,143.4127,156.5571,155.1453,257.2894,419.9036,161.9889,73704.4267,155587.2536,336088.6101,195.3672,119.5441,111.4322,44.2698,257.7272,585.4992,124.4257,123.1123
2025-07-16,296.9952,515.7597,323.6687,103.1454,123.5947,141.237,161.387,152.0285,259.978,426.3266,162.3939,73510.3791,160546.7443,342280.5777,195.9522,116.1632,110.4869,43.9621,259.4431,588.1645,124.9493,124.9346
2025-07-17,295.9419,510.0592,327.5435,104.1902,131.5903,148.2889,159.5801,144.9513,260.6722,423.9185,162.8582,74013.8743,159088.167,328830.8497,196.1325,117.0508,112.2003,43.2505,263.7458,586.6081,125.5555,125.4885
2025-07-18,287.3678,514.6221,310.6294,102.17,128.4594,145.8332,153.8052,148.3803,264.2758,413.2319,159.8623,74738.0014,158330.6315,324266.8854,195.3026,115.9165,108.3129,42.3986,257.419,576.1203,126.4434,127.8949
2025-07-21,287.3304,522.0036,294.9957,104.4246,130.5103,142.1638,156.4296,149.0881,266.983,413.8079,163.5422,73718.8459,158390.4687,330832.9947,193.1028,114.8674,106.462,41.4358,256.6772,578.3762,126.9674,127.2647
2025-07-22,297.8003,530.9972,288.277,109.479,132.7993,143.3173,159.8742,151.4034,267.8322,425.85,164.8605,76466.5343,153619.9387,340425.7414,193.0774,116.2861,107.2947,40.6213,260.1342,584.2618,128.0527,127.6174
2025-07-23,290.3479,527.2692,275.1091,105.9272,125.9202,132.618,157.3535,149.2764,262.6267,424.8729,160.6366,75710.2982,147921.8985,343126.8114,193.1397,111.3363,107.0203,39.913,250.465,570.3584,128.1174,127.0404
2025-07-24,297.1267,536.2421,274.8326,107.1541,131.5846,133.035,163.0997,150.5315,264.8333,435.7543,164.4949,78726.3729,160512.621,354516.0805,194.5779,116.6622,106.8756,41.5616,254.1538,580.1909,127.5917,128.9558
2025-07-25,304.2111,548.4677,265.1411,107.1836,135.4292,138.8332,165.0736,150.259,269.086,453.4644,167.5979,81376.7429,171045.764,361376.5867,193.2461,119.6518,107.3806,42.3841,266.2149,593.9498,127.7652,128.7208
2025-07-28,307.0325,557.4199,280.8081,105.8105,134.0543,131.7809,162.3573,151.255,265.4179,455.2961,168.0301,81529.6057,173204.5556,358346.4556,191.638,119.0375,108.0562,43.7269,269.4186,597.0528,128.0166,130.7459
2025-07-29,311.4672,568.8077,289.0845,107.4921,137.0902,134.4795,168.0536,148.9405,265.2607,455.4253,169.1457,85992.895,172488.7181,354494.1215,188.7672,119.7768,107.1093,43.9082,268.3077,601.4541,127.8821,131.9117
2025-07-30,322.9813,581.0276,303.5425,111.6621,141.1827,138.2981,174.432,154.4081,270.0615,464.6934,170.4044,87455.344,174285.178,366228.5566,189.9151,121.5676,109.0664,44.4075,274.8352,622.318,127.2295,134.4367
2025-07-31,328.3456,604.6986,308.3614,114.0643,144.948,147.9485,176.744,161.1532,267.4516,474.5663,175.7802,89899.3688,175855.3462,370069.7714,187.8267,119.5409,108.1554,45.2037,282.9687,633.3983,127.7979,132.8708
2025-08-01,322.201,588.8256,306.6798,113.5857,140.7745,141.4377,176.627,165.5323,262.6548,473.6732,175.4815,88198.452,176851.4685,376156.9633,189.7279,118.4174,108.5455,45.3606,275.8877,627.6505,128.0909,133.2595
2025-08-04,319.1414,585.3018,317.2444,112.4918,140.4648,142.0341,180.7541,163.0459,263.1769,469.1902,174.9281,88973.4678,181473.7172,372537.9282,188.4934,118.0448,108.1752,45.9817,278.5558,627.8514,127.9424,133.0895
2025-08-05,320.2533,604.352,311.4172,110.1748,141.575,137.8479,180.8902,161.6587,259.312,479.927,172.7767,88363.8783,188340.4616,365504.8793,187.65,116.2239,109.1686,45.9679,279.0603,627.1095,127.6368,133.932
2025-08-06,322.6747,601.0179,313.6667,111.3854,140.4181,139.3556,183.9477,159.0594,261.8177,483.7033,171.4579,89503.0653,182824.1047,360567.6124,187.15,117.1031,108.4414,46.001,279.2311,626.4091,127.406,135.274
2025-08-07,317.6149,590.6676,294.2704,108.9261,133.7463,126.7707,179.7306,151.8797,259.2683,467.7433,167.161,90563.0828,175072.8873,367661.041,187.481,116.6573,106.9924,44.782,269.4203,611.0525,128.0444,135.1497
2025-08-08,320.7538,590.2015,301.3011,111.2651,133.5427,126.199,184.8603,149.8271,260.9743,463.7254,167.6624,92453.9708,178728.7813,371282.8948,190.0878,117.7785,107.7743,44.0053,277.2179,616.3333,127.6803,134.46
2025-08-11,315.535,585.0255,289.1262,110.4893,133.802,121.4139,184.0994,148.5118,258.2647,462.514,166.5856,93238.584,174977.729,360574.2493,188.8839,119.5545,107.7398,44.0936,271.8803,612.45,127.2316,133.3376
2025-08-12,318.6286,582.5223,277.2269,111.6667,131.1908,115.9285,186.8104,150.7496,255.9088,464.3285,165.6125,92213.2838,178391.9932,371191.2042,187.8125,120.2922,107.9064,45.2323,274.8898,613.83,128.0263,135.3892
2025-08-13,320.5945,580.0953,277.0387,110.8552,128.5048,114.1697,186.6187,153.2187,256.0246,459.1762,165.2372,90826.306,175709.2687,368933.5304,190.8376,119.2198,107.8855,45.6593,275.8158,613.2412,128.6915,134.479
2025-08-14,318.3493,590.5496,281.5577,111.9095,131.3737,115.0203,189.599,151.9424,258.0745,462.8787,166.4218,89514.0824,180303.5331,373601.1683,194.0518,122.4456,108.7922,46.2808,282.2597,619.2971,128.8982,135.5546
2025-08-15,320.4267,600.4518,284.8971,111.3691,131.1474,112.2022,189.5609,152.9079,259.8719,461.6131,166.2307,88334.7113,177658.018,367866.5325,197.1125,122.7298,107.1292,46.1117,278.6493,617.646,128.5841,135.3222
2025-08-18,319.8521,601.6577,275.6685,110.9176,129.8155,107.1563,187.2942,151.2444,252.2284,457.8143,164.9018,86572.7978,181634.1264,369366.2843,196.2977,122.6806,106.9162,45.872,275.8181,612.7123,127.8444,134.9154
2025-08-19,328.3033,616.0465,288.3132,113.3722,129.9134,105.7417,188.651,152.225,254.0211,465.2819,166.2078,87957.9049,182602.5363,376575.6859,200.0778,122.2427,106.8322,45.2313,274.9544,616.5229,127.9407,134.5613
2025-08-20,329.4484,623.1566,297.4043,115.9678,132.9847,105.8302,192.9348,156.1822,257.8304,465.514,167.1247,90795.3269,183818.0629,376458.2741,200.2048,121.6777,108.1947,45.4639,278.9445,626.1804,128.21,134.0571
2025-08-21,323.547,631.5652,306.958,111.8383,134.0462,108.3439,192.1753,157.968,255.7209,463.6689,167.2325,89788.0699,185774.0122,375711.2317,203.1001,121.424,107.2993,45.0336,279.071,624.3505,127.8059,134.1899
2025-08-22,331.8757,645.8283,313.0065,113.3805,137.2585,112.4816,193.9755,161.8451,258.5419,463.7846,168.1361,90807.5408,187218.1152,371384.2671,201.7773,122.1796,106.1007,45.2819,286.0646,633.8934,127.5407,134.3389
2025-08-25,326.1468,658.0514,326.6524,113.7347,134.4244,117.2917,195.4537,162.792,257.425,465.1396,167.8104,89422.4838,201908.2314,382051.2143,201.77,123.0187,106.8454,45.716,285.7347,635.9925,127.0244,134.7441
2025-08-26,321.5822,652.3568,322.5656,114.158,134.7624,119.3139,197.3928,162.6456,255.319,463.7432,170.0283,88638.2746,202891.2418,373318.0924,199.5414,121.4188,106.8931,45.8605,290.6151,632.6897,126.5522,135.1969
2025-08-27,323.2877,662.6478,333.9386,116.2515,134.2572,129.0913,200.4917,165.1519,254.1226,479.5419,170.1284,90828.9485,206917.2556,373001.5393,200.05,121.0435,108.4408,46.399,290.6618,643.4287,126.5766,134.4761
2025-08-28,316.6782,667.2466,336.3094,114.3437,136.1695,127.366,196.8549,165.469,254.4649,471.9067,166.9897,91284.1159,197853.0206,363342.7046,202.5424,119.045,106.6474,46.7936,286.1569,638.1304,126.8484,134.4632
2025-08-29,313.506,679.9883,328.6063,114.5864,137.0915,130.6775,197.2652,166.4635,256.0891,476.9787,165.7528,91275.8723,204811.2516,359926.2061,203.9477,119.3023,107.5485,46.3846,285.4571,645.4194,127.5707,136.0068
2025-09-01,311.0292,678.0608,316.7642,113.5662,137.4485,129.9193,196.3953,166.8495,254.3763,474.1256,163.9189,92326.467,208387.9629,359045.7469,205.5281,117.5537,107.554,46.8325,284.265,642.3051,128.0549,134.0525
2025-09-02,316.3921,677.4936,334.5462,113.2228,138.9102,129.4946,200.7816,167.7064,254.0902,476.2557,166.8893,93517.9624,205724.6252,356533.833,207.7351,118.9702,108.0521,47.1247,283.2323,645.7311,128.6116,134.2721
2025-09-03,313.7342,668.7056,314.2136,113.5952,135.6175,129.3281,196.2092,169.4989,252.888,467.9685,170.0862,92890.9681,199666.6551,356308.2479,209.4971,118.16,106.4771,46.9738,279.9494,637.5705,128.1235,133.5514
2025-09-04,312.5323,666.9593,305.0566,113.3873,136.5251,129.0337,196.8905,165.8076,254.8943,459.3336,166.7853,93451.9974,201250.1655,356598.5904,208.7632,116.0839,107.0125,46.6406,273.2864,632.1921,128.5491,132.2702
2025-09-05,315.2361,680.8167,315.9925,114.79,138.8414,133.4834,198.7971,166.115,259.8291,460.711,169.0025,93745.9749,210570.8269,368127.9609,208.3701,117.0986,108.6177,47.3632,274.7149,639.7626,128.1801,132.4112
2025-09-08,321.4774,679.185,328.8997,116.3331,143.4315,135.1189,197.9067,166.4947,260.4197,458.0066,169.1653,92661.5062,204864.0723,378339.8224,208.3807,116.3246,107.8317,47.1081,279.9559,641.3722,128.3974,132.5028
2025-09-09,323.7933,677.9609,325.037,119.3124,144.9116,139.6115,196.9996,166.2387,258.4389,462.1234,172.0457,93624.7623,200547.8579,373699.4442,207.981,117.5236,108.2639,47.4978,281.6798,641.955,128.4243,132.0933
2025-09-10,326.3304,678.6702,323.1538,118.503,144.8853,133.1377,198.5279,159.9899,259.0933,459.4358,172.4055,95363.0646,202071.6066,372534.1795,209.8731,117.4741,109.4743,47.3285,280.1743,639.2569,128.0683,131.8809
2025-09-11,322.3218,674.975,317.1072,119.065,151.0116,136.6761,198.5922,163.1458,255.7368,467.3167,172.1131,98050.7033,210841.1265,367929.8482,211.1367,116.6766,108.8373,46.115,282.1027,642.6409,128.1873,132.491
2025-09-12,318.6708,672.2183,305.2432,116.9302,151.4383,133.4713,198.5639,164.9651,257.1706,457.7471,172.451,91853.0869,202018.382,361356.172,211.7933,114.9802,106.1602,46.005,281.1698,633.4119,127.2361,131.8807
2025-09-15,310.6293,664.8388,306.0065,113.9602,149.4927,128.7282,200.4879,159.2685,257.2429,445.7425,171.9386,91220.7994,200011.4437,361599.3884,213.1447,114.5404,105.6208,46.0193,278.8282,626.1724,127.3442,133.0913
2025-09-16,311.5256,663.5402,307.5126,112.9854,147.6718,127.3571,198.4764,155.6994,255.724,442.662,172.1532,90467.1621,207236.8589,363676.7806,213.8967,113.0305,105.3927,45.5979,276.1566,625.4267,127.1841,132.5629
2025-09-17,309.4693,641.8207,302.0874,110.8263,150.2802,127.6103,194.2495,157.7312,253.9541,437.8472,169.1466,87723.7859,204531.5795,356289.8869,213.3624,112.1809,104.0064,44.5283,271.2169,620.1728,127.8333,132.4564
2025-09-18,303.1796,627.0412,300.9686,110.6371,151.7088,129.3869,189.4704,153.1879,251.1836,443.4904,169.1631,87124.4268,207539.8312,356952.7855,215.3698,113.2869,103.8905,44.3701,272.0139,615.844,128.2093,131.4924
2025-09-19,303.7517,620.3932,301.5923,111.1585,154.3565,128.6192,190.4499,153.271,251.9075,438.6149,169.5509,87047.7704,211648.7884,357076.9523,216.586,113.282,103.7962,45.3236,271.5761,615.6793,128.2937,132.3176
2025-09-22,307.6069,616.2782,302.0559,112.1433,153.5601,131.287,188.5221,152.7833,249.5494,441.4116,169.7072,87974.1177,212573.1753,360337.0071,218.8598,113.0689,104.0046,45.4721,272.1169,615.0796,128.5918,132.895
2025-09-23,308.8278,608.3123,298.1177,110.9287,152.0006,132.4796,186.9408,151.4538,249.2968,439.1725,169.3493,85198.0511,207214.1298,344040.9166,218.5852,113.0682,104.6304,45.8338,270.4043,613.9215,129.174,132.6544
2025-09-24,317.1722,622.4242,301.1282,114.2491,153.4305,140.8336,188.7492,154.2188,250.1917,443.0776,171.457,85047.2315,214700.0328,343873.3636,223.6271,114.413,104.6157,45.978,280.4141,625.2795,129.0417,132.1793
2025-09-25,317.8772,630.7413,312.6858,114.2519,158.0637,147.9931,193.4853,152.8017,247.5076,450.978,172.2072,85343.1436,219299.6361,353822.2907,225.7505,115.3714,103.987,47.1667,280.7355,632.4015,129.3712,132.7677
2025-09-26,320.0699,637.9923,311.7108,115.5649,160.3316,154.9751,197.3927,150.4216,249.179,453.4061,171.5322,88521.6493,228217.3182,347861.93,227.1086,113.3813,105.4864,47.4089,286.6149,641.1041,129.997,132.6183
2025-09-29,316.0663,624.8512,319.5809,117.2846,161.9435,153.6453,198.6279,148.9129,248.1045,461.2906,172.1406,90913.3963,222840.7277,344942.6619,229.8248,111.9434,106.0446,47.6079,284.6259,641.2302,129.6882,133.1359
2025-09-30,314.9491,631.1377,333.5042,118.3507,156.2612,147.7245,194.1536,147.7818,245.2516,462.1814,169.8524,91873.0701,225364.4685,341469.9778,227.8057,110.0253,105.4957,48.1037,286.2441,638.0918,129.9696,132.5186
2025-10-01,314.2895,619.9326,336.2103,118.0234,155.8549,150.3549,189.6271,146.4356,240.2326,459.8753,169.178,92209.5249,233082.3242,331950.4218,224.0589,107.5427,104.3699,48.6921,281.196,628.5468,129.0254,134.4063
2025-10-02,314.8553,621.9467,353.6631,120.4959,153.779,146.2379,188.8802,147.7492,238.4833,457.8172,169.2689,91486.3952,232139.7751,328491.7191,222.8851,105.9932,105.7781,48.7213,280.6946,626.5199,129.956,134.2263
2025-10-03,307.6297,604.2236,330.3791,119.298,144.3537,144.8355,184.6327,148.5617,234.4351,451.4457,170.2331,89894.6211,219869.6162,322628.964,225.2198,106.5969,105.8575,48.4184,276.5531,612.9849,130.0857,134.5608
2025-10-06,301.8357,600.8812,328.5671,118.2696,140.8744,144.0308,184.139,148.9495,231.7924,453.521,171.2129,89941.0658,219869.519,319706.499,224.9549,106.3717,106.1545,47.5892,274.4814,609.4685,131.3368,134.3411
2025-10-07,306.2956,610.8429,327.1289,118.9975,143.1721,153.5179,188.7395,149.5957,231.3417,453.7229,173.6272,90600.9169,215213.6651,318792.585,221.4144,107.0904,106.4806,48.4632,279.9204,614.7832,131.7014,134.3774
2025-10-08,311.4066,623.7666,332.2004,120.0725,149.3759,157.7538,193.3486,152.5181,232.8273,460.242,176.5663,91028.3872,220077.988,327328.7873,220.4135,107.6926,109.3662,48.221,279.0759,625.8638,131.3671,132.9849
2025-10-09,308.1889,637.2674,324.9109,121.7045,145.5449,159.364,196.9574,150.7549,232.072,460.6784,176.9651,93250.9313,225863.3986,335700.2511,219.6983,107.4507,109.3381,48.6807,280.3555,632.6844,131.6712,132.0389
2025-10-10,299.2965,630.6264,309.9526,119.6128,141.3312,148.168,194.9698,147.9536,232.507,456.1063,177.5643,94419.2904,225787.8048,337934.2246,222.6928,106.6962,108.7233,47.5062,279.3891,627.1859,131.7446,133.4313
2025-10-13,300.0265,647.9256,319.9912,119.4558,142.5485,152.5305,195.1852,146.6655,233.7229,459.0661,179.4566,92680.1802,233972.7013,327831.2549,222.9222,107.6014,108.2595,48.6371,280.4401,630.8176,132.1999,134.4754
2025-10-14,294.4602,630.2493,320.5643,117.1886,138.1611,150.7645,192.6753,142.1686,233.8449,448.3104,177.2751,91943.048,229897.4615,333481.5437,226.0626,106.81,108.6607,49.529,278.8281,625.8206,132.7227,135.3254
2025-10-15,303.254,632.7495,336.1055,116.0253,138.7954,150.6123,194.1563,144.6795,232.9734,451.8621,177.4032,95750.7958,234190.5212,338820.2021,225.5422,109.0082,109.7965,50.1735,287.0514,631.6751,133.3439,134.1533
2025-10-16,303.2183,639.0127,345.0822,119.2817,136.6473,148.9606,190.7127,142.1029,231.7468,448.9876,179.6961,94661.9897,237505.1986,337254.0514,225.4522,109.6702,111.2498,50.1879,281.9817,631.2367,132.8376,134.3197
2025-10-17,302.7641,643.8127,358.3638,121.6756,138.338,157.3378,191.3154,139.8413,233.1379,455.9183,183.0827,94597.0131,239421.8706,346578.6499,225.757,107.5114,111.6221,49.6922,285.0585,637.3822,132.9473,134.1342
2025-10-20,310.2953,659.5346,370.6345,122.2103,139.9263,166.8534,196.5899,140.4068,236.4902,461.4692,188.3393,96004.582,245823.8052,361054.2656,225.3798,112.3797,113.951,50.7389,288.0802,655.5148,132.4933,132.7679
2025-10-21,319.71,654.3985,376.9811,124.1177,140.8781,174.2454,197.5324,144.5374,236.2683,463.7333,191.3843,94561.8077,251502.4068,370427.9336,219.885,111.9225,113.9188,50.7701,292.7855,662.3528,132.0766,132.6551
2025-10-22,325.0169,680.2342,403.0597,126.5137,143.3313,180.6433,202.3205,149.9452,238.1234,472.3241,190.4814,99185.204,260265.0279,373849.518,217.5373,113.9654,113.9555,52.7349,299.1628,679.444,133.0772,133.4904
2025-10-23,328.8664,668.6108,417.6438,123.7599,143.9241,183.3698,198.9197,150.5912,239.5391,478.01,189.5428,101220.6319,260290.5248,363021.1685,220.5315,115.0696,113.1247,52.6677,301.7329,681.0755,133.2276,132.2841
2025-10-24,329.5551,670.2665,411.4577,123.0899,143.203,187.965,197.1293,151.5544,240.9752,476.6642,186.7286,101190.5675,258006.568,372082.3863,219.7555,113.6331,113.9875,52.7236,303.6969,679.0132,133.3891,132.7969
2025-10-27,340.6692,681.956,418.193,125.2313,147.6939,191.3849,199.9259,148.7306,246.2897,489.3083,185.7687,106428.5824,262680.5983,381093.5124,221.6934,113.326,114.0366,54.1236,311.6262,689.1241,132.7532,132.4707
2025-10-28,349.898,701.7913,429.0706,128.4803,151.4133,205.4029,205.999,148.5116,248.1288,500.7744,188.394,105823.6588,269657.3464,384575.3393,218.6107,116.5344,114.0137,55.4164,316.0113,702.3176,132.8019,131.8335
2025-10-29,346.3228,708.829,441.8069,129.4113,154.1778,202.6537,205.0696,148.3436,248.9034,494.1522,187.2098,105375.6875,271296.9142,379531.104,219.1606,114.7732,114.0258,54.9228,321.7542,698.5035,132.1922,131.2789
2025-10-30,349.0347,704.7024,449.2944,128.3389,150.8893,215.3858,204.7726,145.872,250.816,488.542,186.2014,106042.9455,261888.6556,378494.4562,218.0976,117.6931,114.6626,54.309,321.1085,699.4254,132.3547,131.2286
2025-10-31,343.8777,688.3892,433.4604,126.3799,147.6959,207.4389,200.5515,140.9105,249.3031,481.3765,183.7602,103835.3525,254215.3695,378691.6094,213.4317,118.0701,113.9236,54.1019,316.0103,689.1059,132.0742,131.1592
2025-11-03,347.2786,685.0726,424.1497,127.1439,148.9744,204.7543,200.2218,138.8968,249.3239,483.0939,182.5719,103972.0022,251547.2142,369644.7257,214.1599,117.8627,115.3666,53.8204,313.6981,687.9739,132.3068,130.6419
2025-11-04,350.8597,679.8206,437.2131,129.2312,150.8896,209.4753,201.0327,141.3439,250.6554,486.0018,181.7233,105339.147,260350.7787,367194.3328,213.2893,120.1636,115.5351,52.7448,316.903,694.896,132.9355,129.9205
2025-11-05,358.9693,685.5031,419.2918,129.7606,145.2355,207.875,202.3585,144.2662,252.4806,480.8581,179.8084,104570.0832,265195.6122,383464.3255,212.3556,121.9398,115.8544,53.1109,318.1809,694.5995,132.6369,128.4399
2025-11-06,356.502,678.8648,412.7022,129.1925,144.8962,206.0395,200.0476,141.1509,253.6141,480.3375,180.8053,105562.025,260299.4716,372370.1596,215.2881,121.3212,116.4873,53.1669,319.388,690.7223,132.2201,127.9429
2025-11-07,352.8864,670.077,395.9582,129.1442,141.418,201.7309,198.471,142.3188,249.6832,472.8898,179.5888,106664.6135,252131.8826,370585.5623,216.9166,117.9708,114.9862,52.4146,314.6336,680.7301,132.7659,126.9564
2025-11-10,351.9716,665.2419,393.8243,127.8784,147.1427,211.2608,197.9127,139.7892,249.542,470.5081,177.435,105986.7599,251908.3016,373552.2366,215.9878,119.6424,115.38,52.291,312.6574,683.7605,131.7323,127.2297
2025-11-11,356.0238,671.5018,402.9215,126.8692,148.4331,212.0402,196.5466,140.7265,248.8514,474.6037,177.3254,106365.479,255652.2058,377611.833,219.1156,121.2994,114.7049,53.379,316.8023,689.9691,131.5745,126.5912
2025-11-12,358.884,671.8584,412.7057,130.3241,151.0346,222.6132,194.85,141.0829,250.1601,475.948,177.841,105681.9983,252809.9165,388995.3818,216.4639,119.4557,114.418,53.4872,318.1085,694.7367,132.2404,125.8745
2025-11-13,360.9578,673.561,447.8926,131.3953,149.5261,230.326,197.1841,140.3611,249.453,469.7303,176.9002,102431.9281,248464.236,387306.4675,215.7472,121.459,114.5884,53.3789,322.1484,696.986,131.9785,125.7673
2025-11-14,359.7835,657.057,438.1819,131.3578,148.6673,227.1913,193.4162,142.4238,248.3864,463.5764,176.6151,100117.299,242785.2366,391005.0805,213.6093,119.6379,112.1828,53.1523,313.9319,687.8836,131.2059,126.4063
2025-11-17,365.1512,677.3703,462.9213,134.2984,146.1231,233.8505,195.9989,146.0021,254.1399,472.3121,177.3338,101510.9593,250566.4957,398304.9177,212.526,119.5198,112.5143,54.4885,321.5939,701.3345,130.6422,127.5838
2025-11-18,361.6498,672.6871,454.0644,133.7518,143.9667,247.9715,201.0242,145.8531,252.9635,468.268,177.8267,103541.7034,257097.5153,393409.2713,214.1922,118.3738,111.1649,54.1625,318.845,701.2593,130.5715,129.5989
2025-11-19,366.0602,654.1862,435.3511,132.9424,142.9768,230.6696,198.3061,147.8758,255.2261,461.0322,178.642,102256.2039,261602.3815,387646.5128,215.3847,119.6803,109.7607,54.4557,319.1772,700.5217,129.7862,130.1078
2025-11-20,368.2465,664.2163,455.3586,134.3041,141.0906,231.4288,199.7177,147.0168,256.898,466.3976,179.4734,101902.8841,258827.0521,386768.5607,218.0452,122.495,110.594,55.2959,320.374,706.3935,129.9257,130.6493
2025-11-21,356.7544,647.0172,458.0518,130.624,139.3085,223.0283,192.5249,145.2747,253.3298,461.5838,177.2121,101658.5815,244767.6948,385122.6946,219.9956,122.4671,108.9911,53.4733,319.1314,690.5616,129.353,131.5984
2025-11-24,361.6342,640.8804,447.1452,130.5321,139.2738,227.2251,191.1327,148.2766,252.9594,460.0255,178.0676,100752.5358,251680.8616,392527.9372,220.7355,122.733,107.118,53.4068,320.5937,690.4289,129.2175,132.4598
2025-11-25,364.6781,657.2584,445.9321,130.3239,142.3969,227.9211,191.8472,148.9039,252.5519,459.8515,179.4106,101430.6257,243304.7512,392696.8395,219.5329,122.2801,105.9332,53.076,314.3933,689.7618,128.1621,133.0482
2025-11-26,355.4548,659.8481,462.713,132.1857,140.2612,236.6467,191.9576,153.7178,254.7369,457.698,181.8992,100804.491,242740.8707,388609.8017,219.7534,123.4185,106.8056,53.5811,320.5424,692.8623,128.2713,133.917
